Ising: E=0.1740, m=-0.284;  Heat bath: E=0.2599, T = 0.956; E_tot=0.203∓0.023
Ising: E=0.1782, m=-0.363;  Heat bath: E=0.2573, T = 0.944; E_tot=0.203∓0.023
Ising: E=0.1748, m=-0.216;  Heat bath: E=0.2578, T = 0.946; E_tot=0.202∓0.023
Ising: E=0.1744, m=-0.238;  Heat bath: E=0.2597, T = 0.955; E_tot=0.203∓0.023
Ising: E=0.1678, m=-0.378;  Heat bath: E=0.2624, T = 0.968; E_tot=0.201∓0.023
Ising: E=0.1759, m=-0.449;  Heat bath: E=0.2576, T = 0.945; E_tot=0.202∓0.023
Ising: E=0.1742, m=-0.191;  Heat bath: E=0.2552, T = 0.933; E_tot=0.200∓0.023
Ising: E=0.1725, m=-0.510;  Heat bath: E=0.2566, T = 0.940; E_tot=0.200∓0.023
Ising: E=0.1696, m=-0.266;  Heat bath: E=0.2585, T = 0.949; E_tot=0.200∓0.023
Ising: E=0.1689, m=-0.314;  Heat bath: E=0.2586, T = 0.949; E_tot=0.200∓0.023
Ising: E=0.1686, m=-0.291;  Heat bath: E=0.2578, T = 0.946; E_tot=0.199∓0.023
Ising: E=0.1663, m=-0.301;  Heat bath: E=0.2583, T = 0.948; E_tot=0.198∓0.023
Ising: E=0.1636, m=-0.564;  Heat bath: E=0.2592, T = 0.952; E_tot=0.197∓0.023
Ising: E=0.1603, m=-0.374;  Heat bath: E=0.2602, T = 0.957; E_tot=0.197∓0.023
Ising: E=0.1624, m=-0.372;  Heat bath: E=0.2563, T = 0.939; E_tot=0.195∓0.023
Ising: E=0.1600, m=-0.323;  Heat bath: E=0.2594, T = 0.953; E_tot=0.196∓0.023
Ising: E=0.1588, m=-0.137;  Heat bath: E=0.2597, T = 0.955; E_tot=0.196∓0.023
Ising: E=0.1663, m=-0.138;  Heat bath: E=0.2527, T = 0.922; E_tot=0.195∓0.023
Ising: E=0.1621, m=-0.426;  Heat bath: E=0.2537, T = 0.927; E_tot=0.194∓0.023
Ising: E=0.1560, m=-0.480;  Heat bath: E=0.2581, T = 0.947; E_tot=0.193∓0.023
Ising: E=0.1579, m=-0.321;  Heat bath: E=0.2561, T = 0.938; E_tot=0.193∓0.023
Ising: E=0.1602, m=-0.210;  Heat bath: E=0.2537, T = 0.927; E_tot=0.193∓0.023
Ising: E=0.1618, m=-0.144;  Heat bath: E=0.2515, T = 0.917; E_tot=0.192∓0.023
Ising: E=0.1578, m=-0.180;  Heat bath: E=0.2547, T = 0.932; E_tot=0.192∓0.023
Ising: E=0.1590, m=-0.463;  Heat bath: E=0.2536, T = 0.926; E_tot=0.192∓0.023
Ising: E=0.1567, m=-0.378;  Heat bath: E=0.2531, T = 0.924; E_tot=0.191∓0.023
Ising: E=0.1565, m=-0.434;  Heat bath: E=0.2545, T = 0.930; E_tot=0.192∓0.023
Ising: E=0.1568, m=-0.519;  Heat bath: E=0.2534, T = 0.926; E_tot=0.191∓0.023
Ising: E=0.1593, m=-0.354;  Heat bath: E=0.2494, T = 0.908; E_tot=0.190∓0.023
Ising: E=0.1561, m=-0.552;  Heat bath: E=0.2524, T = 0.921; E_tot=0.190∓0.023
Ising: E=0.1550, m=-0.612;  Heat bath: E=0.2511, T = 0.915; E_tot=0.189∓0.023
Ising: E=0.1522, m=-0.215;  Heat bath: E=0.2538, T = 0.927; E_tot=0.189∓0.023
Ising: E=0.1560, m=-0.313;  Heat bath: E=0.2507, T = 0.913; E_tot=0.189∓0.023
